MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,HeatingQC,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_GarageFinish_missing,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,BsmtFullBath_1,BsmtFullBath_2,BsmtFullBath_3,BsmtHalfBath_1,BsmtHalfBath_2,FullBath_1,FullBath_2,FullBath_3,HalfBath_1,HalfBath_2,Fireplaces_1,Fireplaces_2,Fireplaces_3
5.0,3.0,0.6157193680039011,0.308842873035515,4.0,12.0,2.0,0.0,5.0,6.0,5.0,-0.2068289965938174,0.24952031494549562,1.0,6.0,6.0,0.3990333262531033,4.0,1.0,4.0,4.0,4.0,1.0,0.02205549084942325,6.0,-0.5734326696986561,4.0,4.0,0.05975892540621881,0.8952982549641978,3.0,5.0,6.0,1.0,2.0,0.06066448509361605,-0.7518872697842447,-0.07083209484891849,9.0,3.0,8.0,4.0,205000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,0.49218430002117564,0.19502940370610092,0.0,5.0,2.0,0.0,2.0,4.0,4.0,0.8200281589431333,0.540256483857092,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,3.0,4.0,4.0,3.0,0.631771357773345,6.0,-0.5870122185029445,2.0,4.0,-0.3180491574739142,-0.9049922291434831,3.0,4.0,6.0,5.0,2.0,0.48162593611315346,0.5884808289477697,-0.7048445266561093,10.0,3.0,8.0,4.0,152000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.32747087604420827,-0.27224702318860605,4.0,7.0,2.0,0.0,5.0,4.0,6.5,-0.7699442109205323,0.8309926527686884,1.0,8.0,8.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,3.0,0.3488456497403022,6.0,-0.6209610905136653,0.0,4.0,-0.1317328426289171,0.9371654755248415,3.0,6.0,6.0,1.0,1.0,-1.1367369755841794,0.06988602884312124,-0.7048445266561093,7.0,0.0,8.0,4.0,225000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3.0,0.32747087604420827,0.16537378141604234,4.0,6.0,2.0,0.0,5.0,7.0,5.0,-1.233686152130768,0.6371685401609575,1.0,3.0,14.0,-0.573096745058249,4.0,2.0,3.0,4.0,3.0,1.0,-0.03496829526576367,6.0,-0.06872610580593919,4.0,4.0,2.0109047780885496,2.3497084055765605,4.0,8.0,6.0,2.0,2.0,-0.4351345572182836,-0.7518872697842447,-0.7048445266561093,8.0,1.0,8.0,4.0,340075.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,-0.37256117585790305,-0.25792015160928716,4.0,19.0,2.0,0.0,2.0,3.0,4.0,-0.3393266940824562,-1.1557045014605534,1.0,12.0,13.0,0.487408787281408,4.0,1.0,4.0,4.0,3.0,5.0,1.0068124126078437,6.0,-0.998925198899691,2.0,4.0,-0.34651415001967767,-0.925925839423805,3.0,3.0,6.0,1.0,1.0,-0.9917391424552275,-0.24127085121966782,-0.7048445266561093,3.0,1.0,8.0,4.0,118500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,0.9286748735601392,0.053363694523185914,4.0,5.0,2.0,0.0,5.0,8.0,4.0,0.9525258564317721,0.7340805964648229,1.0,12.0,13.0,0.5536903830526366,4.0,2.0,1.5,4.0,3.0,3.0,1.0090056351507355,6.0,-0.07098936393998724,0.0,4.0,0.8101996379763461,1.2131085201290843,3.0,6.0,6.0,1.0,3.0,1.2300018490367757,1.2666432598538486,1.4387213142158217,4.0,3.0,8.0,4.0,313000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,3.0,-0.1831407382843906,-0.012259388584882923,2.0,14.0,2.0,0.0,7.0,5.0,5.0,0.22378852024425872,-0.3319520228776971,1.0,6.0,6.0,0.713870906166439,4.0,1.0,3.0,4.0,0.0,0.0,0.35323209482608575,6.0,-0.31768450055122555,4.0,4.0,-0.3387509702344695,-0.9202166729837172,3.0,4.0,6.0,1.0,2.0,0.42549774264388185,-0.7518872697842447,-0.7048445266561093,6.0,1.0,8.0,4.0,148000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,3.0,0.3027638624476632,0.13702060199683092,4.0,5.0,2.0,0.0,5.0,7.0,4.0,0.9856502808039318,0.7825366246167557,1.0,12.0,13.0,0.023437616882808064,4.0,2.0,3.0,4.0,0.0,3.0,1.1976227738394305,6.0,-0.5847489603688963,0.0,4.0,0.3521720306490615,0.678349930240862,3.0,5.0,6.0,3.0,2.0,0.27114521060338476,0.5246537766271976,1.1368106324028737,10.0,3.0,8.0,4.0,261500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,-0.0019559719097264642,-0.21193389947706795,4.0,11.0,2.0,0.0,2.0,4.0,4.0,1.18439682703689,1.073272793528352,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,3.0,4.0,4.0,0.0,-0.5218636997877444,6.0,0.7845222107301787,0.0,4.0,-0.11103102986836187,-0.7527477907411423,3.0,4.0,6.0,6.0,0.0,-2.2125273504118863,-0.7518872697842447,-0.2519785039366873,11.0,1.0,8.0,4.0,147000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,3.0,-1.6490902116794002,-0.9043325672020508,4.0,10.0,2.0,0.0,6.0,3.0,5.0,0.025041974011300507,-0.6226881917892935,1.0,5.0,5.0,-0.573096745058249,4.0,1.0,3.0,4.0,0.0,4.0,-0.6446841621896854,6.0,-1.2840957237897463,0.0,4.0,-1.37901706145237,-1.6852449759554802,1.0,1.0,6.0,6.0,0.0,-2.2125273504118863,0.014037358062620645,-0.3425517084805717,4.0,4.0,8.0,4.0,75500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,3.0,0.409827588032692,-0.1720591100465162,4.0,12.0,2.0,0.0,6.0,5.0,6.0,-0.2730778453381368,-1.058792445156688,1.0,8.0,8.0,0.28856399996772236,4.0,2.0,4.0,4.0,2.0,3.0,0.6997612566029909,6.0,-0.8925520665994323,0.0,4.0,-0.28182098514294257,-0.8783494524230735,3.0,4.0,6.0,1.0,2.0,0.03260038835898022,0.205518515024337,-0.7048445266561093,4.0,4.0,8.0,4.0,137500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,-0.5043319150394769,-0.26613556048693854,4.0,8.0,2.0,0.0,5.0,5.0,4.0,1.0187747051760916,0.8794486809206211,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,3.0,4.0,4.0,3.0,0.028635158478098666,6.0,-0.5462735720900794,0.0,4.0,-0.9209894541250855,-0.012459209009759739,3.0,5.0,6.0,1.0,2.0,-0.3743290142932393,0.045950884222906704,0.42732053014244575,5.0,0.0,8.0,4.0,183200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3.0,3.0,-0.45491788784638676,-0.3296546974190235,0.0,12.0,2.0,0.0,1.0,5.0,5.0,-0.571197664687574,-1.4948966985240826,1.0,8.0,8.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.5989350437382379,2.0,4.0,-0.8562962892483503,-1.3008277689895695,2.0,2.0,6.0,5.0,2.0,0.25711316223606684,-0.7518872697842447,-0.7048445266561093,5.0,2.0,8.0,4.0,105500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.8216111479751104,0.11788471058669177,4.0,16.0,2.0,0.0,2.0,8.0,4.0,1.18439682703689,1.073272793528352,1.0,5.0,5.0,1.7191417753634055,4.0,2.0,1.5,4.0,0.0,3.0,-0.8683928615646495,6.0,2.5306258611482555,0.0,4.0,1.7210793994407765,0.5946154891195745,3.0,7.0,6.0,1.0,3.0,1.4077411283561359,-0.7518872697842447,0.92547315513381,6.0,1.0,8.0,4.0,314813.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,3.0,0.6157193680039011,0.17298806281484116,4.0,23.0,2.0,0.0,5.0,7.0,4.0,1.0518991295482512,0.8794486809206211,1.0,12.0,13.0,0.6752066419665557,4.0,2.0,3.0,4.0,2.0,3.0,0.9366292912353058,6.0,0.09875499611361711,0.0,4.0,0.8257259975467625,1.420541567452274,4.0,8.0,6.0,1.0,3.0,1.29080739196182,0.5884808289477697,-0.7048445266561093,7.0,2.0,8.0,4.0,305000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,3.0,-1.0314148717657725,-0.2273628381009498,4.0,7.0,2.0,0.0,2.0,2.0,2.5,-1.896174639573962,-1.6887208111318135,1.0,11.0,12.0,-0.573096745058249,4.0,0.0,4.0,4.0,4.0,1.0,-0.8837454193648921,6.0,0.5785657205318054,4.0,4.0,-0.7734890382061294,-1.239929993628633,2.0,3.0,6.0,6.0,0.0,-2.2125273504118863,-0.7518872697842447,-0.7048445266561093,8.0,2.0,8.0,4.0,67000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,0.8216111479751104,0.028316716237663457,4.0,14.0,2.0,0.0,5.0,5.0,6.0,0.09129082275561991,0.5887125120090247,1.0,6.0,6.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,0.0,1.123053207381109,6.0,-0.41500460031529207,4.0,4.0,0.9965159528213432,2.0904170964225735,4.0,7.0,6.0,1.0,2.0,0.7061387099902401,-0.4487087712615272,1.861396268753949,5.0,2.0,8.0,4.0,240000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,0.03922238408451538,-0.34598532726118414,4.0,19.0,2.0,0.0,2.0,4.0,5.0,0.190664095872099,-0.3804080510296298,1.0,9.0,10.0,0.2719936010249152,4.0,1.0,4.0,4.0,4.0,1.0,0.2545370803959546,6.0,-0.33352730748956194,4.0,4.0,-0.47331275317807847,-1.0191755579452388,3.0,4.0,6.0,5.0,2.0,0.05130978618207077,0.7799619859094861,-0.7048445266561093,6.0,3.0,8.0,4.0,135000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,3.0,0.3274708760442083,-0.8416149335751025,4.0,21.0,2.0,0.0,5.0,5.0,4.0,0.9525258564317721,0.7340805964648229,1.0,8.0,8.0,1.7191417753634055,4.0,2.0,3.0,4.0,4.0,3.0,-0.05251407560889811,6.0,-0.5236409907495988,0.0,4.0,-1.052963510473625,-0.006750042569671955,2.0,2.0,6.0,5.0,2.0,-0.1544935898719253,-0.7518872697842447,-0.2217874357553925,5.0,1.0,8.0,4.0,168500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5.0,3.0,0.409827588032692,-0.011758449019172473,4.0,14.0,2.0,0.0,5.0,5.0,4.0,0.025041974011300507,-0.6226881917892935,1.0,12.0,13.0,1.0176615534512365,4.0,1.0,4.0,4.0,4.0,5.0,-0.43194157552918033,6.0,-0.1864155287764382,2.0,4.0,-0.39050550213585755,0.5222993808784626,4.0,6.0,6.0,1.0,2.0,0.05130978618207077,0.4289131981463394,-0.7048445266561093,10.0,0.0,8.0,4.0,165150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,0.6980760799923849,-0.051833614276008404,0.0,12.0,2.0,0.0,2.0,5.0,5.0,-0.3062022697102965,-1.1072484733086208,1.0,13.0,14.0,0.8685279629659723,4.0,1.0,4.0,4.0,4.0,6.0,-0.9736675436234561,6.0,1.2417003538078863,4.0,4.0,-0.1213819362486395,-0.7603600126612593,3.0,3.0,6.0,1.0,2.0,-0.1544935898719253,-0.7518872697842447,-0.7048445266561093,1.0,4.0,8.0,4.0,160000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,0.12157909607299908,0.18280647830276597,4.0,12.0,2.0,0.0,2.0,4.0,4.0,-0.37245111845461587,-0.3319520228776971,1.0,13.0,14.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.9293707313092544,4.0,4.0,0.6704624018425982,-0.17802503577230544,3.0,4.0,6.0,1.0,1.0,-0.8748054060609116,-0.7518872697842447,-0.7048445266561093,7.0,1.0,8.0,4.0,139900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,3.0,0.409827588032692,-0.09190877953284433,4.0,12.0,2.0,0.0,7.0,5.0,5.0,-0.5380732403154144,-0.6226881917892935,1.0,2.0,0.5,0.33275173048187473,4.0,1.0,4.0,4.0,0.0,1.0,0.5045644502856204,6.0,-0.491955376872926,0.0,4.0,0.9240596081593999,0.008474401270562133,3.0,5.0,6.0,2.0,1.0,-0.5099721485106458,-0.7518872697842447,-0.7048445266561093,2.0,4.0,8.0,4.0,153000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,-0.0019559719097264642,0.10906817423018786,4.0,12.0,2.0,0.0,5.0,4.0,4.0,-0.07433129910517859,-0.7680562762450917,1.0,9.0,10.0,0.487408787281408,4.0,2.0,3.0,4.0,0.0,5.0,0.451927109256217,6.0,-0.4014250515110037,4.0,4.0,-0.3180491574739142,1.0741854700869482,4.5,7.0,6.0,1.0,2.0,0.14485677529752353,1.9208705461397126,-0.7048445266561093,8.0,1.0,8.0,4.0,135000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3.0,0.49218430002117564,-0.15001776915525644,0.0,12.0,2.0,0.0,7.0,5.0,4.0,-0.23995342096597708,-1.0103364170047553,1.0,9.0,14.0,0.8574810303374342,4.0,1.0,4.0,4.0,2.0,3.0,0.39490332314103005,6.0,-0.6322773811839056,4.0,4.0,0.48414608699760114,-0.3150450303344122,3.0,4.0,6.0,1.0,2.0,0.21969436658988575,0.6523078812683418,-0.7048445266561093,5.0,2.0,8.0,4.0,168500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,3.0,-0.8255230917945633,-0.15202152741809824,0.0,17.0,2.0,0.0,5.0,4.0,5.0,-2.8567829463665935,0.2979763430974284,1.0,12.0,13.0,-0.573096745058249,4.0,0.0,2.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.15533644946481856,4.0,4.0,-0.1912505543155134,0.44617716167729216,3.0,6.0,6.0,5.0,1.0,-1.089963481026453,-0.7518872697842447,-0.7048445266561093,5.0,0.0,8.0,4.0,124000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,3.0,-1.4843767877024328,-0.5938502243747144,4.0,16.0,2.0,0.0,2.0,7.0,4.0,1.1512724026647303,1.0248167653764193,1.0,12.0,13.0,0.023437616882808064,4.0,2.0,3.0,4.0,3.0,3.0,-0.9210302025940528,6.0,2.1786892213037823,0.0,4.0,1.0120423123917597,0.073178287591557,2.0,4.0,6.0,1.0,2.0,0.7201707583575581,0.4927402504669115,0.39712946196115095,7.0,1.0,8.0,4.0,209500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,0.6157193680039011,0.13852342069396226,4.0,14.0,2.0,0.0,2.0,6.0,4.0,0.190664095872099,-0.3804080510296298,1.0,9.0,10.0,0.5813077146239819,4.0,1.0,4.0,4.0,4.0,0.0,0.8291613866336074,6.0,-0.007618136186641617,4.0,4.0,0.6419974092968348,-0.1989586460526273,3.0,4.0,6.0,1.0,2.0,0.33195075352842907,0.7799619859094861,-0.7048445266561093,3.0,3.0,8.0,4.0,82500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,0.409827588032692,-0.12697454913257578,0.0,12.0,2.0,0.0,2.0,4.0,6.0,-0.571197664687574,0.9763607372244866,1.0,13.0,14.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,1.0,0.07907927696461017,6.0,-1.039663845312556,4.0,4.0,-0.2766455319528038,-0.8745433414630149,3.0,4.0,6.0,1.0,1.0,-0.9964164919110002,2.359681530843646,-0.7048445266561093,6.0,1.0,8.0,4.0,139400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3.0,-0.24902610787517754,-0.3545012998782618,4.0,17.0,2.0,0.0,6.0,5.0,4.0,0.2900373689885781,-0.23503996657383164,1.0,9.0,10.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,3.0,1.3423754616702896,6.0,-1.2840957237897463,2.0,4.0,-0.2766455319528038,-0.8745433414630149,0.5,2.0,6.0,5.0,2.0,0.48162593611315346,1.354405456794635,0.14050538242014513,5.0,4.0,8.0,4.0,144000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,3.0,-0.4137395318521449,0.03793475589930408,4.0,18.0,2.0,0.0,3.0,5.0,6.0,-1.896174639573962,0.4918004557051593,1.0,12.0,13.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,4.0,-0.4122025726431541,6.0,1.3956019069231542,0.0,4.0,0.7170414805538475,2.3497084055765605,4.5,8.0,6.0,6.0,0.0,-2.2125273504118863,-0.7518872697842447,0.9556642233151048,2.0,1.0,8.0,4.0,200000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,-0.7843447358003215,-0.44056271726731694,4.0,3.0,2.0,0.0,2.0,1.0,2.5,-1.1674373033864487,-1.6887208111318135,1.0,2.0,0.5,-0.573096745058249,4.0,0.0,4.0,4.0,4.0,6.0,-0.9736675436234561,6.0,-0.686595576401059,1.0,4.0,-0.9391035402905713,-1.3617255443505059,1.0,2.0,6.0,6.0,0.0,-2.2125273504118863,-0.7518872697842447,-0.7048445266561093,0.0,3.0,8.0,4.0,60000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,3.0,-0.8255230917945633,-0.45258526684436773,4.0,17.0,2.0,0.0,0.0,4.0,3.0,-0.571197664687574,-1.4948966985240826,1.0,13.0,14.0,-0.573096745058249,4.0,1.0,4.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.5514066229232287,4.0,4.0,-0.9106385477448078,-0.24463197757332958,3.0,5.0,6.0,3.0,1.0,-1.0151258897340907,-0.7518872697842447,-0.7048445266561093,10.0,3.0,8.0,4.0,93000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,-0.125491039892452,-0.17436343204878427,4.0,7.0,2.0,0.0,2.0,4.0,6.0,-2.0286723370626008,-1.6887208111318135,1.0,8.0,14.0,-0.573096745058249,4.0,1.0,2.0,4.0,4.0,6.0,-0.9736675436234561,6.0,0.5174577509125078,2.0,4.0,-0.9494544466708489,-1.3693377662706228,2.0,2.0,6.0,6.0,0.0,-2.2125273504118863,1.865021875359212,-0.7048445266561093,4.0,2.0,8.0,4.0,85000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,3.0,-0.7019880238118378,-0.654764475565105,4.0,0.0,2.0,0.0,2.0,7.0,4.0,1.1512724026647303,1.0248167653764193,1.0,12.0,13.0,-0.573096745058249,4.0,2.0,3.0,4.0,0.0,3.0,1.5573112708736865,6.0,-0.4557432467281571,0.0,4.0,1.0456827581276618,0.0979180088319374,1.0,5.0,6.0,1.0,3.0,0.8183950969287834,1.737367770718068,-0.7048445266561093,9.0,0.0,8.0,4.0,264561.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,3.0,-0.3313828198636612,0.21636942920536606,4.0,16.0,2.0,0.0,2.0,7.0,4.0,1.0518991295482512,0.9279047090725538,1.0,8.0,8.0,1.7191417753634055,4.0,2.0,1.5,4.0,2.0,3.0,1.697677513618762,6.0,-0.6051182835753289,0.0,4.0,0.918884154969261,0.004668290310503611,1.0,4.0,6.0,1.0,2.0,0.5377541295824252,0.7241133151289855,1.4085302460345268,3.0,2.0,8.0,4.0,274000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
